time,symbol,score,signal,position,action,close_price
2026-03-27 08:00:00,ETH,23.3,空,short,hold,2065.03
2026-03-27 08:00:00,SOL,29.0,空,flat,reduce_short,86.55
2026-03-27 12:00:00,BTC,18.7,空,flat,reduce_short,68578.0
2026-03-27 12:00:00,ETH,19.6,空,short,hold,2053.12
2026-03-27 12:00:00,SOL,21.3,空,short,open_short,86.17
2026-03-27 16:00:00,BTC,16.8,空,short,open_short,67920.5
2026-03-27 16:00:00,ETH,24.4,空,flat,reduce_short,2047.93
2026-03-27 16:00:00,SOL,17.7,空,short,hold,85.12
2026-03-27 20:00:00,BTC,11.4,空,short,hold,66619.76
2026-03-27 20:00:00,ETH,9.8,空,short,open_short,1989.44
2026-03-27 20:00:00,SOL,15.0,空,short,hold,83.1
2026-03-28 00:00:00,BTC,16.2,空,flat,reduce_short,65979.29
2026-03-28 00:00:00,ETH,24.7,空,flat,reduce_short,1986.5
2026-03-28 00:00:00,SOL,36.7,空,flat,reduce_short,83.03
2026-03-28 04:00:00,BTC,21.4,空,short,open_short,66020.76
2026-03-28 04:00:00,ETH,19.1,空,short,open_short,1986.04
2026-03-28 04:00:00,SOL,21.7,空,short,open_short,82.77
2026-03-28 08:00:00,BTC,22.3,空,flat,reduce_short,66431.55
2026-03-28 08:00:00,ETH,26.9,空,flat,reduce_short,1992.59
2026-03-28 08:00:00,SOL,21.4,空,short,hold,82.86
2026-03-28 12:00:00,BTC,21.6,空,short,open_short,66285.01
2026-03-28 12:00:00,ETH,27.3,空,short,open_short,1990.8
2026-03-28 12:00:00,SOL,26.9,空,flat,reduce_short,82.58
2026-03-28 16:00:00,BTC,39.7,空,flat,reduce_short,66409.33
2026-03-28 16:00:00,ETH,35.4,空,flat,reduce_short,1999.24
2026-03-28 16:00:00,SOL,43.6,空,short,open_short,83.4
2026-03-28 20:00:00,BTC,65.1,多,long,open_long,66455.09
2026-03-28 20:00:00,ETH,59.9,多,long,open_long,1999.67
2026-03-28 20:00:00,SOL,53.6,中性,flat,reduce_short,82.68
2026-03-29 00:00:00,BTC,88.0,多,long,hold,66926.95
2026-03-29 00:00:00,ETH,83.4,多,long,hold,2024.78
2026-03-29 00:00:00,SOL,73.4,多,long,open_long,83.57
2026-03-29 04:00:00,BTC,75.3,多,flat,reduce_long,66906.0
2026-03-29 04:00:00,ETH,71.0,多,flat,reduce_long,2024.59
2026-03-29 04:00:00,SOL,68.4,多,flat,reduce_long,83.42
2026-03-29 08:00:00,BTC,47.3,中性,flat,hold,66487.93
2026-03-29 08:00:00,ETH,45.1,中性,flat,hold,1999.16
2026-03-29 08:00:00,SOL,49.1,中性,flat,hold,82.21
2026-03-29 12:00:00,BTC,63.8,多,long,open_long,66735.14
2026-03-29 12:00:00,ETH,50.3,中性,flat,hold,2005.85
2026-03-29 12:00:00,SOL,63.2,多,long,open_long,82.79
2026-03-29 16:00:00,BTC,62.7,多,flat,reduce_long,66724.0
2026-03-29 16:00:00,ETH,53.6,中性,flat,hold,2004.26
2026-03-29 16:00:00,SOL,47.5,中性,flat,reduce_long,82.47
2026-03-29 20:00:00,BTC,55.6,多,long,open_long,66849.88
2026-03-29 20:00:00,ETH,44.5,空,short,open_short,2001.68
2026-03-29 20:00:00,SOL,54.0,中性,flat,hold,82.44
2026-03-30 00:00:00,BTC,59.1,多,long,hold,66499.35
2026-03-30 00:00:00,ETH,58.6,多,flat,reduce_short,1997.82
2026-03-30 00:00:00,SOL,47.5,中性,flat,hold,81.71
2026-03-30 04:00:00,BTC,71.2,多,long,hold,66614.05
2026-03-30 04:00:00,ETH,49.7,中性,flat,hold,2002.5
2026-03-30 04:00:00,SOL,50.4,中性,flat,hold,81.94
2026-03-30 08:00:00,BTC,52.1,中性,flat,reduce_long,66280.25
2026-03-30 08:00:00,ETH,81.2,多,long,open_long,1997.25
2026-03-30 08:00:00,SOL,63.8,多,long,open_long,81.89
2026-03-30 12:00:00,BTC,100.0,多,long,open_long,67616.29
2026-03-30 12:00:00,ETH,100.0,多,long,hold,2048.39
2026-03-30 12:00:00,SOL,100.0,多,long,hold,83.77
2026-03-30 16:00:00,BTC,81.0,多,flat,reduce_long,67666.44
2026-03-30 16:00:00,ETH,96.6,多,flat,reduce_long,2062.33
2026-03-30 16:00:00,SOL,93.8,多,flat,reduce_long,84.52
2026-03-30 20:00:00,BTC,93.6,多,long,open_long,67899.59
2026-03-30 20:00:00,ETH,100.0,多,long,open_long,2074.54
2026-03-30 20:00:00,SOL,90.1,多,long,open_long,84.49
2026-03-31 00:00:00,BTC,71.1,多,flat,reduce_long,67368.1
2026-03-31 00:00:00,ETH,100.0,多,long,hold,2066.18
2026-03-31 00:00:00,SOL,100.0,多,long,hold,84.22
2026-03-31 04:00:00,BTC,27.4,空,short,open_short,66651.4
2026-03-31 04:00:00,ETH,65.0,多,flat,reduce_long,2023.2
2026-03-31 04:00:00,SOL,68.1,多,flat,reduce_long,82.79
2026-03-31 08:00:00,BTC,100.0,多,flat,reduce_short,67208.75
2026-03-31 08:00:00,ETH,86.1,多,long,open_long,2036.65
2026-03-31 08:00:00,SOL,75.7,多,long,open_long,82.72
2026-03-31 12:00:00,BTC,75.1,多,long,open_long,67544.01
2026-03-31 12:00:00,ETH,87.4,多,long,hold,2060.87
2026-03-31 12:00:00,SOL,60.3,多,flat,reduce_long,83.34
2026-03-31 16:00:00,BTC,8.3,空,flat,reduce_long,66778.33
2026-03-31 16:00:00,ETH,42.2,空,flat,reduce_long,2040.1
2026-03-31 16:00:00,SOL,15.7,空,short,open_short,82.25
2026-03-31 20:00:00,BTC,33.7,空,short,open_short,66653.26
2026-03-31 20:00:00,ETH,47.9,中性,flat,hold,2047.78
2026-03-31 20:00:00,SOL,9.6,空,short,hold,80.78
2026-04-01 00:00:00,BTC,100.0,多,flat,reduce_short,67665.83
2026-04-01 00:00:00,ETH,100.0,多,long,open_long,2091.7
2026-04-01 00:00:00,SOL,53.4,中性,flat,reduce_short,82.39
2026-04-01 04:00:00,BTC,100.0,多,long,open_long,68265.53
2026-04-01 04:00:00,ETH,100.0,多,long,hold,2107.66
2026-04-01 04:00:00,SOL,83.4,多,long,open_long,83.16
2026-04-01 08:00:00,BTC,90.3,多,flat,reduce_long,68330.75
2026-04-01 08:00:00,ETH,100.0,多,long,hold,2114.72
2026-04-01 08:00:00,SOL,86.2,多,long,hold,83.4
2026-04-01 12:00:00,BTC,85.1,多,long,open_long,68303.83
2026-04-01 12:00:00,ETH,97.7,多,flat,reduce_long,2111.26
2026-04-01 12:00:00,SOL,79.5,多,flat,reduce_long,83.74
2026-04-01 16:00:00,BTC,88.8,多,long,hold,68670.16
2026-04-01 16:00:00,ETH,100.0,多,long,open_long,2136.96
2026-04-01 16:00:00,SOL,78.6,多,long,open_long,83.62
2026-04-01 20:00:00,BTC,74.7,多,flat,reduce_long,68393.6
2026-04-01 20:00:00,ETH,96.2,多,flat,reduce_long,2130.82
2026-04-01 20:00:00,SOL,81.2,多,long,hold,83.03
2026-04-02 00:00:00,BTC,100.0,多,long,open_long,68816.34
2026-04-02 00:00:00,ETH,86.3,多,long,open_long,2146.09
2026-04-02 00:00:00,SOL,100.0,多,long,hold,85.26
2026-04-02 04:00:00,BTC,32.0,空,flat,reduce_long,68191.09
2026-04-02 04:00:00,ETH,71.3,多,flat,reduce_long,2143.92
2026-04-02 04:00:00,SOL,37.7,空,flat,reduce_long,82.57
2026-04-02 08:00:00,BTC,73.1,多,long,open_long,68600.29
2026-04-02 08:00:00,ETH,67.2,多,long,open_long,2156.14
2026-04-02 08:00:00,SOL,27.6,空,short,open_short,81.63
2026-04-02 12:00:00,BTC,23.1,空,flat,reduce_long,66330.27
2026-04-02 12:00:00,ETH,9.4,空,flat,reduce_long,2044.56
2026-04-02 12:00:00,SOL,17.9,空,short,hold,78.82
2026-04-02 16:00:00,BTC,20.1,空,short,open_short,66439.12
2026-04-02 16:00:00,ETH,15.5,空,short,open_short,2046.29
2026-04-02 16:00:00,SOL,27.2,空,flat,reduce_short,79.12
2026-04-02 20:00:00,BTC,18.1,空,short,hold,66052.71
2026-04-02 20:00:00,ETH,13.1,空,short,hold,2026.98
2026-04-02 20:00:00,SOL,13.1,空,short,open_short,77.97
2026-04-03 00:00:00,BTC,79.0,多,flat,reduce_short,67095.85
2026-04-03 00:00:00,ETH,50.1,中性,flat,reduce_short,2063.31
2026-04-03 00:00:00,SOL,33.6,空,flat,reduce_short,79.43
2026-04-03 04:00:00,BTC,36.2,空,short,open_short,66939.25
2026-04-03 04:00:00,ETH,43.4,空,short,open_short,2068.19
2026-04-03 04:00:00,SOL,23.0,空,short,open_short,79.16
2026-04-03 08:00:00,BTC,35.6,空,short,hold,66785.86
2026-04-03 08:00:00,ETH,23.6,空,short,hold,2053.01
2026-04-03 08:00:00,SOL,42.3,空,flat,reduce_short,79.23
2026-04-03 12:00:00,BTC,56.2,多,flat,reduce_short,66602.66
2026-04-03 12:00:00,ETH,62.9,多,flat,reduce_short,2054.53
2026-04-03 12:00:00,SOL,70.4,多,long,open_long,79.32
2026-04-03 16:00:00,BTC,71.2,多,long,open_long,66965.39
2026-04-03 16:00:00,ETH,50.3,中性,flat,hold,2060.96
2026-04-03 16:00:00,SOL,66.4,多,flat,reduce_long,79.77
2026-04-03 20:00:00,BTC,81.2,多,long,hold,66722.16
2026-04-03 20:00:00,ETH,77.9,多,long,open_long,2049.84
2026-04-03 20:00:00,SOL,91.9,多,long,open_long,79.34
2026-04-04 00:00:00,BTC,74.0,多,flat,reduce_long,67010.46
2026-04-04 00:00:00,ETH,53.6,中性,flat,reduce_long,2054.7
2026-04-04 00:00:00,SOL,98.8,多,long,hold,80.56
2026-04-04 04:00:00,BTC,56.9,多,long,open_long,66831.98
2026-04-04 04:00:00,ETH,53.1,中性,flat,hold,2052.75
2026-04-04 04:00:00,SOL,82.9,多,flat,reduce_long,80.2
2026-04-04 08:00:00,BTC,67.1,多,long,hold,66893.39
2026-04-04 08:00:00,ETH,52.0,中性,flat,hold,2052.26
2026-04-04 08:00:00,SOL,83.4,多,long,open_long,80.24
2026-04-04 12:00:00,BTC,62.1,多,flat,reduce_long,66860.73
2026-04-04 12:00:00,ETH,51.4,中性,flat,hold,2051.21
2026-04-04 12:00:00,SOL,83.6,多,long,hold,80.26
2026-04-04 16:00:00,BTC,68.0,多,long,open_long,66940.0
2026-04-04 16:00:00,ETH,51.2,中性,flat,hold,2050.57
2026-04-04 16:00:00,SOL,62.9,多,flat,reduce_long,79.99
2026-04-04 20:00:00,BTC,57.3,多,flat,reduce_long,67097.87
2026-04-04 20:00:00,ETH,43.6,空,short,open_short,2050.15
2026-04-04 20:00:00,SOL,72.3,多,long,open_long,80.1
2026-04-05 00:00:00,BTC,58.7,多,long,open_long,67366.68
2026-04-05 00:00:00,ETH,43.7,空,flat,reduce_short,2055.75
2026-04-05 00:00:00,SOL,58.7,多,flat,reduce_long,80.74
2026-04-05 04:00:00,BTC,49.0,中性,flat,reduce_long,67268.4
2026-04-05 04:00:00,ETH,51.4,中性,flat,hold,2062.81
2026-04-05 04:00:00,SOL,62.4,多,long,open_long,80.81
2026-04-05 08:00:00,BTC,47.7,中性,flat,hold,67225.0
2026-04-05 08:00:00,ETH,43.9,空,short,open_short,2062.1
2026-04-05 08:00:00,SOL,57.4,多,flat,reduce_long,80.7
2026-04-05 12:00:00,BTC,53.5,中性,flat,hold,67101.65
2026-04-05 12:00:00,ETH,48.1,中性,flat,reduce_short,2055.16
2026-04-05 12:00:00,SOL,57.7,多,long,open_long,80.33
2026-04-05 16:00:00,BTC,50.7,中性,flat,hold,66933.18
2026-04-05 16:00:00,ETH,67.0,多,long,open_long,2039.16
2026-04-05 16:00:00,SOL,52.0,中性,flat,reduce_long,79.62
2026-04-05 20:00:00,BTC,52.4,中性,flat,hold,66783.58
2026-04-05 20:00:00,ETH,63.3,多,flat,reduce_long,2028.36
2026-04-05 20:00:00,SOL,43.7,空,short,open_short,79.0
2026-04-06 00:00:00,BTC,83.0,多,long,open_long,67212.62
2026-04-06 00:00:00,ETH,88.8,多,long,open_long,2052.15
2026-04-06 00:00:00,SOL,54.5,中性,flat,reduce_short,79.46
2026-04-06 04:00:00,BTC,73.6,多,flat,reduce_long,67658.35
2026-04-06 04:00:00,ETH,78.2,多,flat,reduce_long,2068.91
2026-04-06 04:00:00,SOL,57.3,多,long,open_long,80.16
2026-04-06 08:00:00,BTC,90.8,多,long,open_long,69083.78
2026-04-06 08:00:00,ETH,94.0,多,long,open_long,2121.99
2026-04-06 08:00:00,SOL,92.7,多,long,hold,82.32
2026-04-06 12:00:00,BTC,96.7,多,long,hold,69141.8
2026-04-06 12:00:00,ETH,99.7,多,long,hold,2131.06
2026-04-06 12:00:00,SOL,81.7,多,flat,reduce_long,82.0
2026-04-06 16:00:00,BTC,96.7,多,long,hold,69224.63
2026-04-06 16:00:00,ETH,99.3,多,flat,reduce_long,2138.48
2026-04-06 16:00:00,SOL,84.9,多,long,open_long,82.0
2026-04-06 20:00:00,BTC,97.9,多,long,hold,69366.75
2026-04-06 20:00:00,ETH,97.9,多,long,open_long,2143.59
2026-04-06 20:00:00,SOL,96.2,多,long,hold,82.3
2026-04-07 00:00:00,BTC,95.5,多,flat,reduce_long,69799.14
2026-04-07 00:00:00,ETH,85.7,多,flat,reduce_long,2140.62
2026-04-07 00:00:00,SOL,70.5,多,flat,reduce_long,81.59
2026-04-07 04:00:00,BTC,92.4,多,long,open_long,69826.01
2026-04-07 04:00:00,ETH,96.4,多,long,open_long,2148.81
2026-04-07 04:00:00,SOL,87.0,多,long,open_long,82.0
2026-04-07 08:00:00,BTC,27.7,空,flat,reduce_long,68775.7
2026-04-07 08:00:00,ETH,66.8,多,flat,reduce_long,2112.66
2026-04-07 08:00:00,SOL,19.2,空,flat,reduce_long,79.91
2026-04-07 12:00:00,BTC,65.3,多,long,open_long,68854.65
2026-04-07 12:00:00,ETH,76.4,多,long,open_long,2114.22
2026-04-07 12:00:00,SOL,41.8,空,short,open_short,79.92
2026-04-07 16:00:00,BTC,65.3,多,long,hold,68936.71
2026-04-07 16:00:00,ETH,68.5,多,flat,reduce_long,2114.84
2026-04-07 16:00:00,SOL,44.8,空,flat,reduce_short,80.14
2026-04-07 20:00:00,BTC,35.5,空,flat,reduce_long,68392.18
2026-04-07 20:00:00,ETH,48.1,中性,flat,hold,2086.99
2026-04-07 20:00:00,SOL,14.2,空,short,open_short,79.14
2026-04-08 00:00:00,BTC,34.3,空,short,open_short,68229.99
2026-04-08 00:00:00,ETH,32.7,空,short,open_short,2083.76
2026-04-08 00:00:00,SOL,24.5,空,flat,reduce_short,78.89
2026-04-08 04:00:00,BTC,100.0,多,flat,reduce_short,69319.39
2026-04-08 04:00:00,ETH,70.1,多,flat,reduce_short,2115.53
2026-04-08 04:00:00,SOL,95.4,多,long,open_long,81.93
2026-04-08 08:00:00,BTC,100.0,多,long,open_long,71710.19
2026-04-08 08:00:00,ETH,100.0,多,long,open_long,2236.08
2026-04-08 08:00:00,SOL,98.6,多,long,hold,84.76
2026-04-08 12:00:00,BTC,96.0,多,flat,reduce_long,71566.18
2026-04-08 12:00:00,ETH,100.0,多,long,hold,2240.77
2026-04-08 12:00:00,SOL,93.6,多,flat,reduce_long,84.49
2026-04-08 16:00:00,BTC,97.9,多,long,open_long,71800.0
2026-04-08 16:00:00,ETH,100.0,多,long,hold,2256.48
2026-04-08 16:00:00,SOL,96.4,多,long,open_long,84.86
2026-04-08 20:00:00,BTC,99.1,多,long,hold,72071.95
2026-04-08 20:00:00,ETH,92.5,多,flat,reduce_long,2255.88
2026-04-08 20:00:00,SOL,87.9,多,flat,reduce_long,84.54
2026-04-09 00:00:00,BTC,90.1,多,flat,reduce_long,71602.1
2026-04-09 00:00:00,ETH,82.2,多,long,open_long,2220.76
2026-04-09 00:00:00,SOL,84.0,多,long,open_long,83.48
2026-04-09 04:00:00,BTC,72.6,多,long,open_long,71372.93
2026-04-09 04:00:00,ETH,89.8,多,long,hold,2209.81
2026-04-09 04:00:00,SOL,82.0,多,flat,reduce_long,83.28
2026-04-09 08:00:00,BTC,25.1,空,flat,reduce_long,70815.5
2026-04-09 08:00:00,ETH,24.0,空,flat,reduce_long,2183.03
2026-04-09 08:00:00,SOL,9.4,空,short,open_short,82.21
2026-04-09 12:00:00,BTC,37.9,空,short,open_short,70782.0
2026-04-09 12:00:00,ETH,30.5,空,short,open_short,2177.64
2026-04-09 12:00:00,SOL,11.3,空,flat,reduce_short,81.84
2026-04-09 16:00:00,BTC,80.0,多,flat,reduce_short,71249.51
2026-04-09 16:00:00,ETH,42.0,空,flat,reduce_short,2186.37
2026-04-09 16:00:00,SOL,47.7,中性,flat,hold,82.48
2026-04-09 20:00:00,BTC,39.2,空,short,open_short,71279.63
2026-04-09 20:00:00,ETH,23.7,空,short,open_short,2183.34
2026-04-09 20:00:00,SOL,24.6,空,short,open_short,82.28
2026-04-10 00:00:00,BTC,88.2,多,flat,reduce_short,72080.87
2026-04-10 00:00:00,ETH,52.5,中性,flat,reduce_short,2208.33
2026-04-10 00:00:00,SOL,69.5,多,flat,reduce_short,83.68
2026-04-10 04:00:00,BTC,84.9,多,long,open_long,72413.97
2026-04-10 04:00:00,ETH,60.8,多,long,open_long,2213.08
2026-04-10 04:00:00,SOL,91.2,多,long,open_long,84.27
2026-04-10 08:00:00,BTC,81.7,多,flat,reduce_long,71963.03
2026-04-10 08:00:00,ETH,76.2,多,long,hold,2195.17
2026-04-10 08:00:00,SOL,88.4,多,flat,reduce_long,83.13
2026-04-10 12:00:00,BTC,90.1,多,long,open_long,72117.29
2026-04-10 12:00:00,ETH,81.6,多,long,hold,2195.71
2026-04-10 12:00:00,SOL,97.7,多,long,open_long,83.36
2026-04-10 16:00:00,BTC,43.2,空,flat,reduce_long,71606.07
2026-04-10 16:00:00,ETH,45.6,中性,flat,reduce_long,2185.86
2026-04-10 16:00:00,SOL,61.4,多,flat,reduce_long,82.92
2026-04-10 20:00:00,BTC,100.0,多,long,open_long,72258.68
2026-04-10 20:00:00,ETH,84.5,多,long,open_long,2218.9
2026-04-10 20:00:00,SOL,96.7,多,long,open_long,84.11
2026-04-11 00:00:00,BTC,100.0,多,long,hold,72992.33
2026-04-11 00:00:00,ETH,100.0,多,long,hold,2245.36
2026-04-11 00:00:00,SOL,100.0,多,long,hold,84.84
2026-04-11 04:00:00,BTC,90.6,多,flat,reduce_long,73361.68
2026-04-11 04:00:00,ETH,100.0,多,long,hold,2255.33
2026-04-11 04:00:00,SOL,100.0,多,long,hold,85.45
2026-04-11 08:00:00,BTC,73.8,多,long,open_long,72828.42
2026-04-11 08:00:00,ETH,79.7,多,flat,reduce_long,2238.77
2026-04-11 08:00:00,SOL,91.6,多,flat,reduce_long,84.68
2026-04-11 12:00:00,BTC,57.5,多,flat,reduce_long,72806.08
2026-04-11 12:00:00,ETH,64.9,多,long,open_long,2240.97
2026-04-11 12:00:00,SOL,75.4,多,long,open_long,84.38
2026-04-11 16:00:00,BTC,72.5,多,long,open_long,72664.17
2026-04-11 16:00:00,ETH,69.5,多,long,hold,2232.9
2026-04-11 16:00:00,SOL,83.2,多,long,hold,84.17
2026-04-11 20:00:00,BTC,69.9,多,flat,reduce_long,72940.49
2026-04-11 20:00:00,ETH,68.2,多,flat,reduce_long,2245.5
2026-04-11 20:00:00,SOL,60.1,多,flat,reduce_long,84.24
2026-04-12 00:00:00,BTC,66.1,多,long,open_long,73034.33
2026-04-12 00:00:00,ETH,65.9,多,long,open_long,2258.68
2026-04-12 00:00:00,SOL,68.5,多,long,open_long,84.98
2026-04-12 04:00:00,BTC,73.5,多,long,hold,73290.43
2026-04-12 04:00:00,ETH,84.6,多,long,hold,2298.32
2026-04-12 04:00:00,SOL,64.8,多,flat,reduce_long,85.4
2026-04-12 08:00:00,BTC,49.0,中性,flat,reduce_long,73079.96
2026-04-12 08:00:00,ETH,59.8,多,flat,reduce_long,2285.72
2026-04-12 08:00:00,SOL,58.5,多,long,open_long,84.9
2026-04-12 12:00:00,BTC,21.8,空,short,open_short,71466.53
2026-04-12 12:00:00,ETH,22.7,空,short,open_short,2212.16
2026-04-12 12:00:00,SOL,18.7,空,flat,reduce_long,82.21
2026-04-12 16:00:00,BTC,49.0,中性,flat,reduce_short,71629.21
2026-04-12 16:00:00,ETH,71.4,多,flat,reduce_short,2214.0
2026-04-12 16:00:00,SOL,41.6,空,short,open_short,82.29
2026-04-12 20:00:00,BTC,26.6,空,short,open_short,71084.01
2026-04-12 20:00:00,ETH,39.8,空,short,open_short,2194.76
2026-04-12 20:00:00,SOL,38.7,空,short,hold,82.02
2026-04-13 00:00:00,BTC,34.0,空,flat,reduce_short,70936.27
2026-04-13 00:00:00,ETH,36.4,空,short,hold,2187.09
2026-04-13 00:00:00,SOL,30.1,空,short,hold,81.88
2026-04-13 04:00:00,BTC,46.0,中性,flat,hold,71335.43
2026-04-13 04:00:00,ETH,48.6,中性,flat,reduce_short,2213.53
2026-04-13 04:00:00,SOL,35.8,空,flat,reduce_short,82.67
2026-04-13 08:00:00,BTC,33.6,空,short,open_short,71172.62
2026-04-13 08:00:00,ETH,36.2,空,short,open_short,2205.18
2026-04-13 08:00:00,SOL,22.9,空,short,open_short,82.15
2026-04-13 12:00:00,BTC,56.6,多,flat,reduce_short,70890.3
2026-04-13 12:00:00,ETH,54.2,中性,flat,reduce_short,2190.26
2026-04-13 12:00:00,SOL,66.9,多,flat,reduce_short,81.9
2026-04-13 16:00:00,BTC,36.4,空,short,open_short,70680.7
2026-04-13 16:00:00,ETH,33.8,空,short,open_short,2185.28
2026-04-13 16:00:00,SOL,54.0,中性,flat,hold,81.86
2026-04-13 20:00:00,BTC,74.0,多,flat,reduce_short,71074.91
2026-04-13 20:00:00,ETH,56.8,多,flat,reduce_short,2192.25
2026-04-13 20:00:00,SOL,74.0,多,long,open_long,82.54
2026-04-14 00:00:00,BTC,100.0,多,long,open_long,72202.36
2026-04-14 00:00:00,ETH,93.8,多,long,open_long,2225.86
2026-04-14 00:00:00,SOL,91.9,多,long,hold,83.35
2026-04-14 04:00:00,BTC,88.8,多,flat,reduce_long,73149.36
2026-04-14 04:00:00,ETH,85.4,多,flat,reduce_long,2252.49
2026-04-14 04:00:00,SOL,80.6,多,flat,reduce_long,83.93
2026-04-14 08:00:00,BTC,100.0,多,long,open_long,74163.82
2026-04-14 08:00:00,ETH,100.0,多,long,open_long,2361.0
2026-04-14 08:00:00,SOL,100.0,多,long,open_long,85.91
2026-04-14 12:00:00,BTC,98.0,多,flat,reduce_long,74387.85
2026-04-14 12:00:00,ETH,94.3,多,flat,reduce_long,2364.33
2026-04-14 12:00:00,SOL,92.1,多,flat,reduce_long,85.89
2026-04-14 16:00:00,BTC,100.0,多,long,open_long,74750.0
2026-04-14 16:00:00,ETH,100.0,多,long,open_long,2387.61
2026-04-14 16:00:00,SOL,93.2,多,long,open_long,86.12
2026-04-14 20:00:00,BTC,96.9,多,flat,reduce_long,74452.0
2026-04-14 20:00:00,ETH,93.8,多,flat,reduce_long,2373.94
2026-04-14 20:00:00,SOL,97.1,多,long,hold,85.96
2026-04-15 00:00:00,BTC,95.9,多,long,open_long,74652.2
2026-04-15 00:00:00,ETH,75.7,多,long,open_long,2334.0
2026-04-15 00:00:00,SOL,70.9,多,flat,reduce_long,85.04
2026-04-15 04:00:00,BTC,72.5,多,flat,reduce_long,74102.29
2026-04-15 04:00:00,ETH,90.7,多,long,hold,2315.1
2026-04-15 04:00:00,SOL,59.2,多,long,open_long,83.61
2026-04-15 08:00:00,BTC,69.2,多,long,open_long,74568.36
2026-04-15 08:00:00,ETH,40.9,空,flat,reduce_long,2333.81
2026-04-15 08:00:00,SOL,34.0,空,flat,reduce_long,83.78
2026-04-15 12:00:00,BTC,54.2,中性,flat,reduce_long,74340.38
2026-04-15 12:00:00,ETH,45.5,中性,flat,hold,2333.44
2026-04-15 12:00:00,SOL,41.8,空,short,open_short,83.61
2026-04-15 16:00:00,BTC,60.9,多,long,open_long,74110.51
2026-04-15 16:00:00,ETH,50.0,中性,flat,hold,2327.4
2026-04-15 16:00:00,SOL,30.0,空,short,hold,83.14
2026-04-15 20:00:00,BTC,68.8,多,long,hold,74273.77
2026-04-15 20:00:00,ETH,45.1,中性,flat,hold,2332.98
2026-04-15 20:00:00,SOL,46.6,中性,flat,reduce_short,83.72
2026-04-16 00:00:00,BTC,60.8,多,flat,reduce_long,73941.09
2026-04-16 00:00:00,ETH,78.0,多,long,open_long,2341.48
2026-04-16 00:00:00,SOL,76.0,多,long,open_long,84.54
2026-04-16 04:00:00,BTC,100.0,多,long,open_long,74841.68
2026-04-16 04:00:00,ETH,84.9,多,long,hold,2362.95
2026-04-16 04:00:00,SOL,91.9,多,long,hold,84.79
2026-04-16 08:00:00,BTC,62.1,多,flat,reduce_long,74815.1
2026-04-16 08:00:00,ETH,70.1,多,flat,reduce_long,2360.58
2026-04-16 08:00:00,SOL,85.1,多,flat,reduce_long,84.92
2026-04-16 12:00:00,BTC,58.8,多,long,open_long,74944.15
2026-04-16 12:00:00,ETH,47.5,中性,flat,hold,2354.13
2026-04-16 12:00:00,SOL,80.1,多,long,open_long,85.24
2026-04-16 16:00:00,BTC,46.9,中性,flat,reduce_long,74677.91
2026-04-16 16:00:00,ETH,44.5,空,short,open_short,2339.11
2026-04-16 16:00:00,SOL,77.5,多,flat,reduce_long,85.03
2026-04-16 20:00:00,BTC,62.1,多,long,open_long,74624.0
2026-04-16 20:00:00,ETH,59.9,多,flat,reduce_short,2340.44
2026-04-16 20:00:00,SOL,88.0,多,long,open_long,85.38
2026-04-17 00:00:00,BTC,47.3,中性,flat,reduce_long,74175.57
2026-04-17 00:00:00,ETH,56.6,多,long,open_long,2316.76
2026-04-17 00:00:00,SOL,92.9,多,long,hold,85.94
2026-04-17 04:00:00,BTC,88.4,多,long,open_long,75223.47
2026-04-17 04:00:00,ETH,77.5,多,long,hold,2350.23
2026-04-17 04:00:00,SOL,100.0,多,long,hold,89.59
2026-04-17 08:00:00,BTC,52.9,中性,flat,reduce_long,74944.98
2026-04-17 08:00:00,ETH,76.7,多,flat,reduce_long,2344.4
2026-04-17 08:00:00,SOL,100.0,多,long,hold,88.82
2026-04-17 12:00:00,BTC,55.4,多,long,open_long,74791.39
2026-04-17 12:00:00,ETH,63.2,多,long,open_long,2328.96
2026-04-17 12:00:00,SOL,84.7,多,flat,reduce_long,88.0
2026-04-17 16:00:00,BTC,100.0,多,long,hold,75780.38
2026-04-17 16:00:00,ETH,85.6,多,long,hold,2354.87
2026-04-17 16:00:00,SOL,100.0,多,long,open_long,88.93
2026-04-17 20:00:00,BTC,100.0,多,long,hold,76233.05
2026-04-17 20:00:00,ETH,99.1,多,long,hold,2371.97
2026-04-17 20:00:00,SOL,100.0,多,long,hold,88.89
2026-04-18 00:00:00,BTC,98.0,多,flat,reduce_long,77857.14
2026-04-18 00:00:00,ETH,100.0,多,long,hold,2451.3
2026-04-18 00:00:00,SOL,82.2,多,flat,reduce_long,90.42
2026-04-18 04:00:00,BTC,63.2,多,long,open_long,77337.64
2026-04-18 04:00:00,ETH,86.0,多,flat,reduce_long,2426.78
2026-04-18 04:00:00,SOL,47.6,中性,flat,hold,89.0
2026-04-18 08:00:00,BTC,74.3,多,long,hold,77168.0
2026-04-18 08:00:00,ETH,89.7,多,long,open_long,2420.99
2026-04-18 08:00:00,SOL,61.8,多,long,open_long,88.96
2026-04-18 12:00:00,BTC,88.8,多,long,hold,77100.74
2026-04-18 12:00:00,ETH,84.7,多,flat,reduce_long,2407.48
2026-04-18 12:00:00,SOL,64.4,多,long,hold,88.36
2026-04-18 16:00:00,BTC,73.0,多,flat,reduce_long,76738.63
